customer_id,age,monthly_bill,total_usage,contract_type,churn
3432,57,110.34,26.11,Month-to-Month,0
3433,52,101.89,87.62,Two Year,0
3434,58,155.63,92.48,One Year,1
3435,46,43.84,67.37,Two Year,0
3436,69,118.44,93.2,Two Year,0
3437,46,118.32,40.39,Two Year,0
3438,55,36.11,95.35,Month-to-Month,0
3439,59,95.24,70.58,Month-to-Month,1
3440,38,173.59,5.16,One Year,1
3441,59,174.11,90.78,Month-to-Month,0
3442,30,37.86,48.96,Two Year,1
3443,66,36.33,46.57,Two Year,0
3444,58,67.29,57.08,Month-to-Month,0
3445,34,177.46,15.79,Two Year,0
3446,73,43.2,47.45,Month-to-Month,1
3447,26,149.6,83.28,Two Year,0
3448,58,38.21,2.53,One Year,0
3449,18,132.16,28.02,One Year,0
3450,19,84.09,1.24,Month-to-Month,0
3451,77,162.0,42.16,Month-to-Month,1
3452,65,62.06,73.1,Month-to-Month,0
3453,46,135.06,80.08,Month-to-Month,0
3454,50,62.42,94.57,Month-to-Month,0
3455,27,148.46,61.24,Two Year,0
3456,67,177.26,26.21,One Year,0
3457,75,42.82,92.49,Two Year,0
3458,77,175.99,77.76,One Year,0
3459,57,126.84,57.87,Two Year,0
3460,38,42.88,69.87,Two Year,0
3461,45,96.96,92.51,Two Year,0
3462,28,48.95,71.53,Month-to-Month,0
3463,72,146.06,37.47,One Year,0
3464,51,156.6,71.59,Month-to-Month,0
3465,25,39.04,4.99,Month-to-Month,0
3466,76,111.11,39.26,Two Year,0
3467,39,166.63,41.23,One Year,1
3468,25,188.51,17.52,One Year,0
3469,66,112.43,3.29,One Year,1
3470,32,191.05,14.2,One Year,1
3471,34,116.42,65.81,Month-to-Month,0
3472,77,90.95,80.43,Month-to-Month,0
3473,40,172.68,98.83,One Year,0
3474,41,108.74,35.29,Month-to-Month,0
3475,62,104.94,60.34,One Year,1
3476,36,108.26,93.78,Month-to-Month,0
3477,22,172.42,17.54,Two Year,0
3478,49,169.75,72.05,Two Year,0
3479,61,92.63,75.74,One Year,1
3480,18,79.99,9.81,One Year,0
3481,40,108.55,86.26,Month-to-Month,0
3482,54,123.1,81.5,One Year,0
3483,25,62.9,4.31,One Year,0
3484,30,162.91,10.02,Month-to-Month,0
3485,25,107.57,5.86,One Year,0
3486,74,80.13,34.14,One Year,0
3487,40,39.23,51.42,Two Year,0
3488,60,62.99,53.7,Two Year,0
3489,18,190.87,27.5,Two Year,0
3490,62,74.92,91.25,One Year,0
3491,68,50.39,37.46,Month-to-Month,0
3492,41,102.92,5.51,Two Year,0
3493,52,75.28,30.72,One Year,0
3494,41,26.33,53.58,Two Year,0
3495,34,78.17,41.41,Month-to-Month,0
3496,22,117.94,28.11,Month-to-Month,0
3497,37,119.31,14.0,Month-to-Month,0
3498,38,84.18,82.1,Month-to-Month,0
3499,57,100.51,99.62,Month-to-Month,0
3500,75,193.79,33.62,Month-to-Month,0
3501,48,87.92,38.78,One Year,0
3502,63,66.48,62.19,Two Year,1
3503,53,63.82,72.13,Month-to-Month,0
3504,28,102.4,39.81,Two Year,0
3505,69,156.71,90.59,Two Year,1
3506,32,57.08,56.44,One Year,0
3507,36,147.67,45.59,Month-to-Month,1
3508,24,23.81,65.02,Month-to-Month,0
3509,68,95.41,95.33,One Year,0
3510,45,159.66,79.66,One Year,0
3511,68,80.97,4.96,One Year,0
3512,60,121.47,33.9,One Year,0
3513,75,56.9,47.58,One Year,0
3514,22,153.56,32.14,Two Year,0
3515,22,29.41,70.32,One Year,1
3516,47,173.46,82.8,Month-to-Month,0
3517,71,55.68,73.4,Month-to-Month,0
3518,49,177.39,98.94,One Year,0
3519,25,83.46,27.98,One Year,0
3520,27,150.08,87.62,One Year,0
3521,55,77.46,76.9,One Year,0
3522,64,183.06,36.86,One Year,0
3523,49,42.79,73.68,Month-to-Month,0
3524,65,52.13,11.3,Two Year,1
3525,45,108.75,79.14,One Year,0
3526,34,34.75,53.7,One Year,0
3527,48,55.28,29.94,One Year,0
3528,25,189.88,65.92,Month-to-Month,0
3529,57,195.77,64.52,Month-to-Month,0
3530,42,87.73,21.74,Two Year,0
3531,26,186.19,4.01,Two Year,1
3532,19,118.07,43.93,Two Year,0
3533,32,68.55,57.38,Two Year,0
3534,67,146.43,87.78,Month-to-Month,0
3535,20,138.6,92.89,Two Year,0
3536,66,198.04,53.35,One Year,0
3537,53,67.71,75.63,Month-to-Month,0
3538,79,140.97,44.49,Month-to-Month,0
3539,21,29.36,74.86,Month-to-Month,0
3540,31,40.46,21.28,One Year,0
3541,58,20.71,37.74,Month-to-Month,0
3542,58,199.9,63.79,One Year,0
3543,42,164.41,2.8,Two Year,0
3544,75,161.61,72.52,Month-to-Month,0
3545,72,111.75,83.72,One Year,0
3546,79,74.01,40.52,Month-to-Month,0
3547,67,47.23,45.35,Two Year,0
3548,27,71.24,85.28,Month-to-Month,0
3549,38,87.67,77.79,Two Year,1
3550,53,156.14,29.53,Month-to-Month,0
3551,29,117.14,33.07,One Year,1
3552,44,33.95,68.21,Two Year,0
3553,57,23.25,56.76,Month-to-Month,0
3554,19,38.42,17.06,Two Year,0
3555,71,93.89,31.68,Two Year,0
3556,30,187.97,90.1,One Year,1
3557,70,134.73,69.13,One Year,0
3558,49,164.33,98.61,One Year,0
3559,48,103.95,76.93,One Year,0
3560,33,85.1,94.26,Two Year,0
3561,49,39.51,22.4,Two Year,0
3562,49,177.67,77.38,Month-to-Month,0
3563,77,160.97,3.0,Month-to-Month,0
3564,51,50.26,67.41,Month-to-Month,1
3565,28,112.21,47.46,One Year,0
3566,27,107.73,35.33,Two Year,0
3567,32,132.52,86.38,Two Year,0
3568,34,190.31,85.57,Month-to-Month,1
3569,57,124.36,3.21,Month-to-Month,0
3570,35,117.24,61.34,Two Year,0
3571,72,29.06,37.42,One Year,1
3572,26,31.32,42.15,Month-to-Month,0
3573,42,53.72,83.37,Month-to-Month,0
3574,57,25.84,31.67,Two Year,0
3575,76,153.8,94.36,Two Year,1
3576,31,150.2,18.78,Month-to-Month,1
3577,77,44.49,66.61,Month-to-Month,1
3578,75,170.49,67.54,One Year,0
3579,42,47.86,25.97,One Year,0
3580,67,74.21,33.15,One Year,0
3581,39,64.82,83.65,One Year,1
3582,69,87.02,76.42,Month-to-Month,1
3583,47,65.84,33.58,Month-to-Month,0
3584,37,108.01,53.86,Month-to-Month,0
3585,38,93.33,7.11,One Year,0
3586,61,197.58,21.67,Month-to-Month,0
3587,49,30.07,49.1,Two Year,0
3588,68,45.59,9.51,One Year,0
3589,63,29.51,84.49,Two Year,0
3590,66,132.65,72.08,One Year,0
3591,73,29.81,94.42,Month-to-Month,1
3592,38,170.56,69.65,One Year,1
3593,52,112.15,94.1,Two Year,1
3594,75,114.86,55.9,One Year,0
3595,49,121.09,60.42,Two Year,0
3596,47,50.75,97.72,Month-to-Month,0
3597,72,55.58,64.57,Two Year,1
3598,56,77.39,4.05,Month-to-Month,0
3599,66,126.83,72.66,Two Year,0
3600,29,57.82,90.64,Month-to-Month,0
3601,58,40.94,79.76,Two Year,1
3602,64,194.62,58.8,Month-to-Month,0
3603,35,23.96,67.46,Month-to-Month,0
3604,38,164.49,99.03,Month-to-Month,0
3605,30,161.85,9.98,Two Year,1
3606,79,73.5,67.06,Two Year,0
3607,38,44.41,29.06,Month-to-Month,0
3608,79,46.21,64.37,One Year,0
3609,25,145.54,61.15,Month-to-Month,0
3610,63,135.71,16.19,One Year,0
3611,57,160.89,21.47,Month-to-Month,0
3612,63,188.75,62.54,Two Year,0
3613,24,144.55,13.69,One Year,1
3614,40,48.05,27.25,Two Year,0
3615,61,63.82,83.69,One Year,0
3616,49,171.59,33.38,One Year,0
3617,28,57.68,49.32,One Year,0
3618,39,33.05,94.17,One Year,1
3619,39,146.59,23.49,Two Year,0
3620,60,92.45,39.57,One Year,0
3621,42,185.61,61.04,Month-to-Month,0
3622,39,137.05,75.78,Month-to-Month,0
3623,45,36.28,90.26,One Year,0
3624,46,190.61,91.63,Two Year,0
3625,30,66.54,77.89,Two Year,1
3626,35,80.7,23.6,One Year,0
3627,19,92.41,3.46,Two Year,0
3628,46,29.22,38.99,Two Year,0
3629,38,109.37,15.01,Two Year,1
3630,32,42.2,71.33,One Year,0
3631,69,92.17,66.45,Month-to-Month,0
3632,44,83.13,5.35,Month-to-Month,0
3633,67,159.11,83.82,Month-to-Month,1
3634,48,164.57,25.63,Month-to-Month,0
3635,32,47.61,43.79,Month-to-Month,0
3636,68,85.98,67.13,Two Year,0
3637,40,87.2,43.51,Two Year,1
3638,41,47.25,44.69,Two Year,0
3639,61,163.72,7.5,One Year,1
3640,30,147.3,40.74,Two Year,0
3641,39,54.27,76.72,Month-to-Month,0
3642,60,86.01,91.6,Two Year,0
3643,54,39.04,41.94,Month-to-Month,0
3644,78,133.08,42.93,Two Year,0
3645,50,41.85,70.56,Month-to-Month,0
3646,73,197.47,94.33,Two Year,0
3647,20,160.52,27.44,Month-to-Month,0
3648,71,90.24,44.57,Month-to-Month,0
3649,36,124.14,79.8,One Year,0
3650,40,184.04,61.36,Two Year,1
3651,46,119.74,11.95,Month-to-Month,0
3652,47,51.41,63.15,Two Year,0
3653,56,88.17,19.49,Month-to-Month,0
3654,61,171.77,51.51,One Year,0
3655,64,135.96,53.38,One Year,0
3656,42,137.13,87.74,One Year,1
3657,54,176.03,46.79,One Year,1
3658,64,180.92,28.66,Month-to-Month,0
3659,25,185.56,23.87,Two Year,0
3660,59,37.07,87.55,One Year,0
3661,75,117.94,17.93,One Year,0
3662,33,153.29,43.16,One Year,0
3663,25,156.25,19.53,Two Year,0
3664,18,129.21,77.56,Month-to-Month,0
3665,61,50.02,47.96,Month-to-Month,0
3666,22,163.54,35.76,Month-to-Month,0
3667,20,149.62,36.75,Month-to-Month,0
3668,18,35.5,85.37,Two Year,0
3669,21,103.49,55.82,Two Year,0
3670,57,51.32,72.07,Two Year,0
3671,52,80.75,89.81,One Year,1
3672,49,23.25,90.27,Two Year,1
3673,59,92.06,33.52,Month-to-Month,0
3674,51,118.98,95.29,Two Year,0
3675,60,131.52,3.46,One Year,0
3676,42,139.43,38.31,Month-to-Month,0
3677,27,170.53,89.68,Two Year,0
3678,38,58.78,28.19,Month-to-Month,0
3679,63,41.69,28.04,Month-to-Month,0
3680,56,173.28,30.96,Two Year,0
3681,44,48.19,61.62,Two Year,1
3682,44,195.46,44.39,One Year,0
3683,19,171.66,72.95,Two Year,0
3684,58,110.16,89.6,Two Year,0
3685,65,196.66,67.75,Two Year,0
3686,30,37.53,21.24,Month-to-Month,0
3687,26,74.55,93.34,One Year,0
3688,69,134.88,27.18,Month-to-Month,0
3689,53,83.0,15.84,Two Year,1
3690,39,187.11,9.91,One Year,0
3691,59,31.81,56.77,Two Year,1
3692,43,118.89,12.26,Month-to-Month,0
3693,75,126.36,14.74,Month-to-Month,0
3694,71,137.49,30.7,Two Year,0
3695,29,66.02,28.88,One Year,0
3696,34,85.62,60.82,Month-to-Month,0
3697,31,171.86,81.86,Two Year,0
3698,31,55.09,76.37,Two Year,0
3699,74,168.84,26.99,Two Year,0
3700,51,121.28,25.29,One Year,0
3701,70,157.19,96.61,Two Year,0
3702,74,148.45,1.82,Two Year,0
3703,37,57.35,88.09,Month-to-Month,0
3704,28,122.39,20.77,Two Year,0
3705,33,176.19,94.78,One Year,0
3706,68,97.78,34.89,Two Year,0
3707,48,193.99,44.59,One Year,0
3708,72,101.4,71.0,Two Year,1
3709,23,45.7,59.18,Two Year,0
3710,73,90.1,32.48,Two Year,0
3711,36,191.31,55.83,One Year,0
3712,54,77.55,73.34,Month-to-Month,0
3713,75,176.26,5.19,One Year,0
3714,21,178.63,2.11,Month-to-Month,0
3715,64,83.03,46.35,One Year,0
3716,78,34.99,14.05,Two Year,0
3717,21,150.42,66.77,Two Year,1
3718,37,76.07,22.19,Month-to-Month,0
3719,27,160.93,43.85,Month-to-Month,0
3720,41,99.68,20.57,One Year,0
3721,71,107.35,55.3,One Year,0
3722,52,160.02,12.49,Month-to-Month,0
3723,43,88.83,3.29,Month-to-Month,0
3724,54,99.76,6.06,One Year,0
3725,55,87.71,95.47,Month-to-Month,0
3726,38,86.12,15.09,Month-to-Month,1
3727,71,114.67,71.14,Month-to-Month,0
3728,57,165.58,7.72,Month-to-Month,0
3729,56,85.12,11.71,Two Year,0
3730,38,114.37,51.38,Two Year,1
3731,27,140.73,47.02,Month-to-Month,0
3732,55,68.5,95.21,One Year,1
3733,63,69.95,94.54,Two Year,0
3734,21,188.01,78.18,One Year,0
3735,77,150.24,60.61,One Year,0
3736,74,123.89,46.04,Two Year,0
3737,62,136.59,36.26,One Year,0
3738,37,25.27,94.76,One Year,0
3739,34,131.26,60.69,Month-to-Month,0
3740,72,111.71,58.33,Month-to-Month,0
3741,24,118.23,23.96,Month-to-Month,0
3742,21,84.7,5.62,Two Year,1
3743,46,34.67,94.57,Month-to-Month,1
3744,31,54.8,32.06,One Year,0
3745,20,191.13,44.82,One Year,1
3746,41,93.57,12.35,One Year,0
3747,54,104.0,83.86,One Year,0
3748,33,29.49,3.74,One Year,0
3749,75,26.76,83.57,Two Year,0
3750,72,149.09,14.89,One Year,0
3751,69,116.86,88.77,Two Year,0
3752,21,111.57,73.25,One Year,0
3753,73,63.76,17.3,Two Year,0
3754,79,154.06,57.02,Two Year,1
3755,41,50.28,31.95,One Year,1
3756,51,54.19,18.65,One Year,0
3757,47,102.93,86.06,One Year,0
3758,35,71.53,40.95,One Year,0
3759,36,64.54,40.46,Month-to-Month,0
3760,48,136.14,17.82,Month-to-Month,0
3761,77,137.17,38.92,Two Year,0
3762,77,168.41,87.29,Two Year,0
3763,36,95.19,36.95,Month-to-Month,0
3764,66,33.16,95.21,Two Year,1
3765,63,69.26,94.68,One Year,1
3766,36,196.4,15.34,Two Year,0
3767,39,127.33,18.55,Two Year,0
3768,41,147.75,86.4,Two Year,1
3769,62,21.32,39.88,Month-to-Month,0
3770,29,113.28,1.43,Month-to-Month,0
3771,47,26.76,28.11,Two Year,0
3772,75,122.46,60.17,One Year,0
3773,55,185.74,80.13,Two Year,1
3774,70,194.32,14.21,Month-to-Month,0
3775,48,117.3,11.94,One Year,0
3776,53,102.48,92.29,Two Year,0
3777,36,190.1,75.36,Month-to-Month,0
3778,65,141.25,59.39,One Year,0
3779,62,31.68,77.15,Two Year,0
3780,53,103.83,43.46,Month-to-Month,0
3781,47,63.24,76.09,One Year,0
3782,72,104.56,37.81,Two Year,0
3783,66,101.98,25.17,One Year,0
3784,72,124.79,73.17,One Year,0
3785,50,84.22,42.55,One Year,0
3786,35,49.57,98.16,Month-to-Month,0
3787,69,110.67,35.6,Two Year,0
3788,66,169.44,92.25,One Year,0
3789,76,139.52,93.36,One Year,1
3790,45,80.91,24.94,One Year,0
3791,76,188.39,80.02,Month-to-Month,0
3792,64,184.2,43.87,One Year,0
3793,28,57.68,91.83,Month-to-Month,0
3794,74,27.1,45.56,Month-to-Month,0
3795,77,153.44,74.69,One Year,0
3796,71,168.97,47.23,One Year,0
3797,62,194.22,23.55,Month-to-Month,0
3798,50,180.17,20.74,Month-to-Month,0
3799,34,128.1,43.12,One Year,0
3800,23,115.41,75.79,Month-to-Month,0
3801,21,25.01,60.9,Month-to-Month,0
3802,37,64.4,69.17,One Year,1
3803,65,102.73,28.95,One Year,1
3804,64,133.13,48.66,Two Year,0
3805,44,120.31,5.4,One Year,0
3806,32,153.67,81.94,One Year,0
3807,23,70.36,99.0,One Year,0
3808,64,121.69,41.28,Two Year,0
3809,31,35.87,2.09,Month-to-Month,0
3810,77,94.46,17.81,One Year,0
3811,28,155.03,65.6,One Year,0
3812,56,144.81,61.6,Two Year,0
3813,26,198.32,79.0,Two Year,0
3814,43,70.02,26.13,Two Year,0
3815,33,109.67,76.6,Month-to-Month,0
3816,22,79.32,69.11,Two Year,0
3817,74,99.31,32.96,Month-to-Month,0
3818,69,174.25,55.0,One Year,0
3819,78,143.16,15.58,One Year,0
3820,27,178.84,45.8,One Year,0
3821,67,56.63,88.24,Two Year,0
3822,20,177.21,42.7,One Year,0
3823,30,30.76,84.12,Two Year,0
3824,60,179.95,59.44,Month-to-Month,0
3825,66,79.23,20.0,One Year,0
3826,47,76.63,58.53,Month-to-Month,0
3827,79,112.18,51.09,Two Year,0
3828,71,189.32,40.47,Two Year,0
3829,62,28.6,12.84,One Year,1
3830,23,83.4,42.25,One Year,0
3831,34,174.18,8.2,Two Year,1
3832,76,91.29,10.78,One Year,0
3833,62,55.85,42.18,One Year,1
3834,68,96.46,31.23,Month-to-Month,0
3835,70,89.4,92.63,Two Year,1
3836,36,184.77,38.19,Month-to-Month,0
3837,59,157.15,76.03,One Year,0
3838,52,110.92,53.49,Month-to-Month,0
3839,63,197.91,70.7,Two Year,1
3840,43,103.75,26.75,Month-to-Month,0
3841,68,30.48,94.25,Month-to-Month,0
3842,22,67.21,53.48,One Year,0
3843,46,98.49,83.3,Two Year,0
3844,54,48.24,37.14,One Year,0
3845,37,190.56,10.92,One Year,0
3846,66,158.03,67.7,Two Year,1
3847,38,68.29,1.77,Month-to-Month,1
3848,27,126.34,48.05,One Year,0
3849,22,149.86,20.09,Month-to-Month,0
3850,53,189.43,63.11,Two Year,0
3851,23,178.69,97.96,One Year,0
3852,43,112.73,46.98,Month-to-Month,0
3853,21,159.44,81.93,Month-to-Month,0
3854,79,121.19,51.27,One Year,0
3855,56,119.49,50.09,Two Year,1
3856,56,40.65,93.11,Month-to-Month,1
3857,67,42.7,89.11,Two Year,0
3858,52,115.32,78.79,One Year,1
3859,18,68.4,30.33,Month-to-Month,0
3860,41,23.79,54.96,Month-to-Month,0
3861,74,150.11,23.17,Month-to-Month,0
3862,53,25.85,44.95,Two Year,0
3863,23,127.15,48.94,Month-to-Month,0
3864,58,117.05,83.33,Month-to-Month,0
3865,71,194.39,89.71,One Year,0
3866,63,107.16,42.05,Month-to-Month,0
3867,77,31.45,2.75,Two Year,0
3868,61,119.3,86.32,One Year,0
3869,77,171.4,18.25,One Year,0
3870,74,199.43,62.57,Month-to-Month,0
3871,48,97.46,3.47,One Year,0
3872,37,77.65,40.55,Month-to-Month,0
3873,41,183.2,98.61,One Year,1
3874,42,54.42,10.97,Two Year,0
3875,53,130.78,42.95,Month-to-Month,0
3876,38,93.03,31.41,Two Year,0
3877,47,27.39,90.6,Month-to-Month,0
3878,41,82.51,87.06,Two Year,0
3879,61,67.74,24.53,Two Year,0
3880,59,143.5,9.04,One Year,1
3881,47,190.78,63.09,Month-to-Month,0
3882,39,68.25,34.3,One Year,0
3883,45,166.06,67.54,Two Year,1
3884,24,29.96,4.18,Month-to-Month,0
3885,52,116.86,14.21,Two Year,1
3886,72,32.7,68.95,Two Year,0
3887,45,188.13,22.02,Two Year,0
3888,31,157.94,85.9,Two Year,0
3889,73,138.43,6.8,One Year,0
3890,27,168.3,22.33,Two Year,0
3891,33,136.55,99.86,One Year,0
3892,33,194.41,43.87,Two Year,0
3893,71,148.51,70.59,Month-to-Month,0
3894,48,186.44,19.08,Two Year,0
3895,59,113.08,61.38,Two Year,0
3896,42,41.07,72.88,Month-to-Month,1
3897,30,115.07,32.13,Month-to-Month,1
3898,23,42.84,83.06,Two Year,0
3899,61,126.65,60.74,Two Year,0
3900,26,106.85,39.52,One Year,0
3901,62,132.06,56.21,Month-to-Month,0
3902,53,21.81,58.1,Month-to-Month,1
3903,73,55.07,17.39,One Year,0
3904,60,108.44,40.87,Two Year,1
3905,37,191.09,35.0,Two Year,0
3906,35,89.05,40.69,Month-to-Month,0
3907,75,96.39,76.35,One Year,1
3908,60,148.65,48.77,Two Year,0
3909,74,128.68,94.09,Month-to-Month,0
3910,38,73.81,30.07,Two Year,0
3911,21,93.95,42.15,Two Year,0
3912,67,59.19,78.91,Two Year,0
3913,50,193.88,55.06,Month-to-Month,1
3914,44,43.51,55.16,One Year,0
3915,24,86.93,6.28,One Year,1
3916,23,24.65,40.46,Two Year,0
3917,32,59.92,27.8,One Year,0
3918,35,160.48,99.93,Two Year,1
3919,49,56.21,31.53,Month-to-Month,0
3920,73,34.41,88.57,Month-to-Month,0
3921,28,105.4,67.95,Month-to-Month,0
3922,37,21.79,34.75,Two Year,0
3923,41,35.26,54.81,One Year,0
3924,32,165.37,84.21,Month-to-Month,1
3925,65,158.87,88.45,Two Year,1
3926,24,184.72,16.88,One Year,0
3927,38,173.81,34.62,One Year,0
3928,59,142.97,34.19,One Year,1
3929,43,29.42,5.16,Two Year,0
3930,61,160.91,60.23,Two Year,0
3931,73,172.19,85.63,Two Year,0
3932,31,163.83,38.78,Month-to-Month,0
3933,74,111.53,74.26,Two Year,0
3934,54,61.92,63.14,Month-to-Month,0
3935,75,172.16,38.19,Month-to-Month,0
3936,38,150.89,14.96,Month-to-Month,0
3937,35,196.54,71.22,Two Year,0
3938,22,48.02,85.6,Month-to-Month,0
3939,20,60.62,68.9,Two Year,0
3940,40,58.12,2.77,Two Year,0
3941,43,162.66,22.41,Month-to-Month,0
3942,54,53.64,7.88,Month-to-Month,1
3943,41,32.0,57.47,Month-to-Month,1
3944,66,199.74,75.89,Two Year,0
3945,36,24.47,11.95,Two Year,0
3946,68,170.34,84.0,Month-to-Month,1
3947,42,85.77,56.0,Month-to-Month,0
3948,38,171.49,69.31,One Year,1
3949,29,119.83,97.17,Month-to-Month,0
3950,74,182.29,9.28,One Year,0
3951,78,186.71,90.22,One Year,0
3952,58,21.64,13.48,Two Year,0
3953,50,33.57,39.9,Two Year,0
3954,67,65.06,85.29,One Year,0
3955,70,140.48,90.72,One Year,0
3956,21,179.89,51.13,Month-to-Month,0
3957,59,102.79,59.82,One Year,0
3958,74,129.26,71.11,Month-to-Month,0
3959,24,53.93,83.44,Two Year,0
3960,39,164.89,13.03,Month-to-Month,0
3961,72,194.12,81.2,Two Year,0
3962,50,68.35,48.65,One Year,0
3963,34,109.07,45.61,One Year,0
3964,41,35.5,42.97,One Year,0
3965,78,120.64,51.41,Month-to-Month,1
3966,78,110.5,94.56,Two Year,0
3967,51,46.0,55.27,Two Year,0
3968,45,99.57,95.36,Two Year,0
3969,75,80.14,18.85,Two Year,0
3970,60,113.93,72.69,Two Year,0
3971,58,125.42,81.41,Month-to-Month,1
3972,56,21.53,68.23,Two Year,0
3973,39,156.98,61.09,One Year,0
3974,66,148.34,56.92,Two Year,1
3975,34,85.93,86.23,One Year,0
3976,51,29.53,82.34,Month-to-Month,0
3977,23,155.89,13.11,Month-to-Month,0
3978,63,191.93,85.01,One Year,0
3979,23,63.23,41.99,Two Year,0
3980,51,78.23,26.12,Month-to-Month,0
3981,18,53.09,87.11,Month-to-Month,0
3982,27,123.85,43.77,Month-to-Month,0
3983,38,47.87,81.03,Two Year,1
3984,22,84.11,27.08,One Year,0
3985,19,145.46,1.39,One Year,0
3986,39,120.82,50.05,Two Year,0
3987,65,89.56,10.92,Month-to-Month,0
3988,74,95.64,75.68,Two Year,0
3989,19,121.18,28.33,Two Year,0
3990,27,21.06,44.92,One Year,0
3991,51,34.13,9.62,Two Year,0
3992,33,178.63,29.38,Two Year,0
3993,65,34.02,78.37,Month-to-Month,1
3994,68,147.22,16.01,Month-to-Month,0
3995,78,185.61,65.07,One Year,0
3996,56,68.72,91.83,Month-to-Month,0
3997,39,86.69,68.3,Two Year,0
3998,29,122.41,81.29,Two Year,0
3999,41,178.71,11.79,Two Year,0
4000,64,189.54,25.82,One Year,1
4001,57,153.12,89.56,Month-to-Month,0
4002,55,35.59,71.8,Two Year,0
4003,77,140.45,64.32,Month-to-Month,1
4004,76,93.85,66.71,Month-to-Month,1
4005,27,104.73,42.01,Month-to-Month,0
4006,52,28.85,5.41,Month-to-Month,0
4007,68,54.39,78.66,One Year,0
4008,66,162.29,68.19,One Year,0
4009,49,101.71,47.81,One Year,0
4010,24,74.3,90.08,Two Year,0
4011,38,89.12,34.28,Two Year,1
4012,37,173.79,30.14,Two Year,0
4013,43,154.82,87.41,One Year,1
4014,21,69.02,79.9,Month-to-Month,1
4015,63,41.15,51.98,One Year,0
4016,69,65.36,13.94,Two Year,0
4017,39,185.74,22.29,Two Year,0
4018,32,124.69,65.97,Month-to-Month,0
4019,73,116.03,39.12,One Year,0
4020,57,127.35,83.81,Month-to-Month,0
4021,38,85.89,95.05,One Year,0
4022,32,165.28,80.76,Two Year,1
4023,39,114.19,38.38,Month-to-Month,0
4024,69,41.01,79.08,Month-to-Month,0
4025,45,43.23,35.79,One Year,0
4026,31,116.63,17.54,One Year,0
4027,44,188.58,4.31,One Year,1
4028,78,75.5,39.19,Two Year,1
4029,58,176.52,90.45,One Year,0
4030,57,157.54,24.66,Two Year,0
4031,75,64.61,21.44,One Year,0
4032,45,26.54,97.01,One Year,0
4033,43,38.33,3.48,Two Year,0
4034,66,151.13,78.79,One Year,0
4035,19,55.94,32.82,Two Year,0
4036,42,86.83,4.71,Two Year,1
4037,73,110.31,91.86,One Year,0
4038,79,150.58,14.82,One Year,0
4039,20,40.38,55.63,Month-to-Month,0
4040,25,93.15,28.13,One Year,1
4041,61,107.31,7.45,Month-to-Month,0
4042,50,117.35,5.94,One Year,1
4043,59,167.3,12.44,Two Year,0
4044,69,50.9,8.07,Two Year,0
4045,52,165.41,76.3,Month-to-Month,0
4046,23,144.72,49.07,One Year,0
4047,56,120.06,34.95,Month-to-Month,0
4048,69,145.92,42.42,One Year,1
4049,40,94.16,92.97,One Year,0
4050,42,44.91,91.16,Two Year,0
4051,76,139.84,71.85,Month-to-Month,0
4052,67,114.44,88.58,Two Year,0
4053,60,135.09,32.65,Two Year,0
4054,36,80.84,38.73,Two Year,0
4055,22,183.24,61.76,Month-to-Month,0
4056,68,125.73,62.74,One Year,1
4057,28,35.37,48.69,One Year,0
4058,73,100.96,40.67,Month-to-Month,1
4059,29,156.14,98.63,One Year,0
4060,27,162.94,82.29,Month-to-Month,1
4061,25,109.03,44.06,Month-to-Month,0
4062,41,181.05,73.0,One Year,0
4063,77,68.18,27.69,Two Year,0
4064,45,93.91,10.92,Month-to-Month,0
4065,58,181.75,35.89,Month-to-Month,1
4066,53,181.33,40.89,Month-to-Month,0
4067,54,143.43,2.64,Month-to-Month,1
4068,38,174.62,81.66,One Year,0
4069,25,35.98,36.56,One Year,0
4070,72,175.7,58.46,Month-to-Month,1
4071,26,77.71,8.32,Two Year,0
4072,64,52.1,18.32,One Year,0
4073,32,63.09,89.08,Two Year,0
4074,65,95.23,61.26,Two Year,1
4075,63,65.21,95.08,Month-to-Month,0
4076,57,77.7,99.88,One Year,0
4077,35,44.3,37.81,Month-to-Month,0
4078,59,73.31,30.58,Month-to-Month,0
4079,77,123.01,85.98,Two Year,1
4080,37,99.53,99.86,Two Year,1
4081,23,82.41,63.33,Two Year,0
4082,29,154.36,79.72,Month-to-Month,0
4083,19,180.83,78.39,Month-to-Month,0
4084,24,156.22,36.18,Month-to-Month,0
4085,33,79.76,57.85,Month-to-Month,0
4086,20,154.0,83.47,Month-to-Month,0
4087,62,47.36,69.12,Month-to-Month,0
4088,20,43.46,3.1,Month-to-Month,0
4089,44,82.21,34.33,Month-to-Month,0
4090,67,165.39,15.3,One Year,0
4091,60,64.34,24.06,One Year,1
4092,57,31.39,90.64,One Year,0
4093,55,43.71,4.65,One Year,0
4094,50,174.57,22.76,Month-to-Month,0
4095,45,134.08,31.65,Month-to-Month,0
4096,18,65.58,62.07,Two Year,0
4097,72,119.95,53.88,Two Year,0
4098,25,114.96,22.61,One Year,0
4099,54,137.98,17.26,Two Year,0
4100,49,61.97,24.44,One Year,1
4101,77,175.59,50.75,Month-to-Month,0
4102,65,75.69,27.85,Month-to-Month,1
4103,60,144.94,94.81,Two Year,0
4104,54,22.9,46.92,Month-to-Month,0
4105,21,87.08,6.82,Month-to-Month,0
